time,temperature,elevation
2023-06-01 00:00:00,0.3897486715629306,3100
2023-06-01 01:00:00,0.1721075471567579,3100
2023-06-01 02:00:00,-0.5476533359391981,3100
2023-06-01 03:00:00,0.3889828301992076,3100
2023-06-01 04:00:00,0.6492404490074319,3100
2023-06-01 05:00:00,1.4073695711745007,3100
2023-06-01 06:00:00,2.45830014957747,3100
2023-06-01 07:00:00,2.9180457988086235,3100
2023-06-01 08:00:00,5.092835539871322,3100
2023-06-01 09:00:00,6.30609835142891,3100
2023-06-01 10:00:00,7.6843908118439535,3100
2023-06-01 11:00:00,8.881883385522864,3100
2023-06-01 12:00:00,9.32871197022333,3100
2023-06-01 13:00:00,10.185805795313716,3100
2023-06-01 14:00:00,9.21558538704496,3100
2023-06-01 15:00:00,8.951857810609122,3100
2023-06-01 16:00:00,9.020450602409639,3100
2023-06-01 17:00:00,8.080197999701628,3100
2023-06-01 18:00:00,7.964162920611209,3100
2023-06-01 19:00:00,6.451541551093564,3100
2023-06-01 20:00:00,5.317002259930344,3100
2023-06-01 21:00:00,3.7898013969759994,3100
2023-06-01 22:00:00,1.3941572975390142,3100
2023-06-01 23:00:00,1.3759971032634861,3100
2023-06-02 00:00:00,0.6539656918883078,3100
2023-06-02 01:00:00,0.30593128336183445,3100
2023-06-02 02:00:00,0.26810307631931996,3100
2023-06-02 03:00:00,-0.40782155543673976,3100
2023-06-02 04:00:00,0.79568748762099,3100
2023-06-02 05:00:00,0.6719194233675849,3100
2023-06-02 06:00:00,1.7668809968179344,3100
2023-06-02 07:00:00,3.1890415035208695,3100
2023-06-02 08:00:00,4.887678180135474,3100
2023-06-02 09:00:00,5.751716563013642,3100
2023-06-02 10:00:00,7.161501118147638,3100
2023-06-02 11:00:00,6.7534481710653065,3100
2023-06-02 12:00:00,8.785509002164181,3100
2023-06-02 13:00:00,9.776124469540012,3100
2023-06-02 14:00:00,9.677212731062712,3100
2023-06-02 15:00:00,10.1207760156199,3100
2023-06-02 16:00:00,9.39089445901575,3100
2023-06-02 17:00:00,8.300580871837273,3100
2023-06-02 18:00:00,6.26053887537158,3100
2023-06-02 19:00:00,5.395956255364631,3100
2023-06-02 20:00:00,4.416789591779475,3100
2023-06-02 21:00:00,3.7693987417067967,3100
2023-06-02 22:00:00,2.742983509591121,3100
2023-06-02 23:00:00,0.24443792188779168,3100
2023-06-03 00:00:00,0.5917155143475381,3100
2023-06-03 01:00:00,0.13476615321538868,3100
2023-06-03 02:00:00,0.07361598126648322,3100
2023-06-03 03:00:00,0.09473489553395606,3100
2023-06-03 04:00:00,0.027680127577802194,3100
2023-06-03 05:00:00,1.4955080749963827,3100
2023-06-03 06:00:00,2.4969158750378964,3100
2023-06-03 07:00:00,2.864772184689294,3100
2023-06-03 08:00:00,4.856879406600596,3100
2023-06-03 09:00:00,5.89425600018555,3100
2023-06-03 10:00:00,6.84600698384748,3100
2023-06-03 11:00:00,8.104842436350928,3100
2023-06-03 12:00:00,9.747295675896224,3100
2023-06-03 13:00:00,10.61421403613901,3100
2023-06-03 14:00:00,9.989384400394583,3100
2023-06-03 15:00:00,9.317381034510968,3100
2023-06-03 16:00:00,8.954258717219435,3100
2023-06-03 17:00:00,8.457702691760502,3100
2023-06-03 18:00:00,7.354691777750766,3100
2023-06-03 19:00:00,5.990070101584531,3100
2023-06-03 20:00:00,4.717927760881339,3100
2023-06-03 21:00:00,4.046672835848606,3100
2023-06-03 22:00:00,2.059453503242283,3100
2023-06-03 23:00:00,1.9618385712198667,3100
